songId,title,artist,bpm,category,imageName,isNew,isLocked,searchAcronyms,sheetType,difficulty,level,internalLevelValue,noteDesigner,noteTap,noteHold,noteSlide,noteTouch,noteBreak,noteTotal,regionJp,regionIntl,regionUsa,regionCn,isSpecial,version,internalId,releaseDate
Clattanoia,Clattanoia,OxT,190,POPS＆アニメ,8d7a3b10f9800740f6770a19ece12c211629ec96c32873be6172569c6a0a7747,false,false,,dx,basic,4,4,-,76,9,7,7,2,101,false,false,false,false,false,maimaiでらっくす,11056,2019-09-06
Clattanoia,Clattanoia,OxT,190,POPS＆アニメ,8d7a3b10f9800740f6770a19ece12c211629ec96c32873be6172569c6a0a7747,false,false,,dx,advanced,7,7,-,180,23,11,6,8,228,false,false,false,false,false,maimaiでらっくす,11056,2019-09-06
Clattanoia,Clattanoia,OxT,190,POPS＆アニメ,8d7a3b10f9800740f6770a19ece12c211629ec96c32873be6172569c6a0a7747,false,false,,dx,expert,10,10,華火職人,258,33,14,59,13,377,false,false,false,false,false,maimaiでらっくす,11056,2019-09-06
Clattanoia,Clattanoia,OxT,190,POPS＆アニメ,8d7a3b10f9800740f6770a19ece12c211629ec96c32873be6172569c6a0a7747,false,false,,dx,master,12,12,はっぴー,355,17,96,76,18,562,false,false,false,false,false,maimaiでらっくす,11056,2019-09-06
UNION,UNION,OxT,178,POPS＆アニメ,e3cee2873a8368b24b92ec128a9d66025ee9fc8928fe5028307e9180362ec2f5,false,false,,dx,basic,3,3,-,74,6,3,6,5,94,false,false,false,false,false,maimaiでらっくす,11039,2019-07-19
UNION,UNION,OxT,178,POPS＆アニメ,e3cee2873a8368b24b92ec128a9d66025ee9fc8928fe5028307e9180362ec2f5,false,false,,dx,advanced,7,7,-,193,11,6,10,12,232,false,false,false,false,false,maimaiでらっくす,11039,2019-07-19
UNION,UNION,OxT,178,POPS＆アニメ,e3cee2873a8368b24b92ec128a9d66025ee9fc8928fe5028307e9180362ec2f5,false,false,,dx,expert,10,10,Jack,250,25,16,35,10,336,false,false,false,false,false,maimaiでらっくす,11039,2019-07-19
UNION,UNION,OxT,178,POPS＆アニメ,e3cee2873a8368b24b92ec128a9d66025ee9fc8928fe5028307e9180362ec2f5,false,false,,dx,master,11+,11.6,はっぴー,308,15,74,48,6,451,false,false,false,false,false,maimaiでらっくす,11039,2019-07-19
東奔西走行進曲,東奔西走行進曲,BLACK STARS（ブラック指令・ペガッサ星人・シルバーブルーメ・ノーバ）,165,POPS＆アニメ,893cf575c2f107be07e46e02aa0cc8f2229256cb0ece6fa52c29f2aff9218b95,false,false,,dx,basic,4,4,-,145,21,6,14,8,194,false,false,false,false,false,maimaiでらっくす,11071,2019-12-20
東奔西走行進曲,東奔西走行進曲,BLACK STARS（ブラック指令・ペガッサ星人・シルバーブルーメ・ノーバ）,165,POPS＆アニメ,893cf575c2f107be07e46e02aa0cc8f2229256cb0ece6fa52c29f2aff9218b95,false,false,,dx,advanced,7,7,-,227,10,24,32,18,311,false,false,false,false,false,maimaiでらっくす,11071,2019-12-20
東奔西走行進曲,東奔西走行進曲,BLACK STARS（ブラック指令・ペガッサ星人・シルバーブルーメ・ノーバ）,165,POPS＆アニメ,893cf575c2f107be07e46e02aa0cc8f2229256cb0ece6fa52c29f2aff9218b95,false,false,,dx,expert,9+,9.6,華火職人,325,43,49,67,39,523,false,false,false,false,false,maimaiでらっくす,11071,2019-12-20
東奔西走行進曲,東奔西走行進曲,BLACK STARS（ブラック指令・ペガッサ星人・シルバーブルーメ・ノーバ）,165,POPS＆アニメ,893cf575c2f107be07e46e02aa0cc8f2229256cb0ece6fa52c29f2aff9218b95,false,false,,dx,master,12+,12.6,はっぴー,402,69,80,83,15,649,false,false,false,false,false,maimaiでらっくす,11071,2019-12-20
Soul-ride ON!,Soul-ride ON!,アギラ・キングジョー・ガッツ星人（CV：飯田裡穂・三森すずこ・松田利冴）,146,POPS＆アニメ,68e570c74a1b0ec2a66bb8f208a0f0b4dcb81bf8b959c2812bf8dc0e74da304f,false,false,,dx,basic,3,3,-,73,16,3,8,2,102,false,false,false,false,false,maimaiでらっくす,11072,2019-12-20
Soul-ride ON!,Soul-ride ON!,アギラ・キングジョー・ガッツ星人（CV：飯田裡穂・三森すずこ・松田利冴）,146,POPS＆アニメ,68e570c74a1b0ec2a66bb8f208a0f0b4dcb81bf8b959c2812bf8dc0e74da304f,false,false,,dx,advanced,6,6,-,144,16,17,19,6,202,false,false,false,false,false,maimaiでらっくす,11072,2019-12-20
Soul-ride ON!,Soul-ride ON!,アギラ・キングジョー・ガッツ星人（CV：飯田裡穂・三森すずこ・松田利冴）,146,POPS＆アニメ,68e570c74a1b0ec2a66bb8f208a0f0b4dcb81bf8b959c2812bf8dc0e74da304f,false,false,,dx,expert,9,9,華火職人,214,31,19,58,32,354,false,false,false,false,false,maimaiでらっくす,11072,2019-12-20
Soul-ride ON!,Soul-ride ON!,アギラ・キングジョー・ガッツ星人（CV：飯田裡穂・三森すずこ・松田利冴）,146,POPS＆アニメ,68e570c74a1b0ec2a66bb8f208a0f0b4dcb81bf8b959c2812bf8dc0e74da304f,false,false,,dx,master,11+,11.6,小鳥遊さん,258,82,35,46,31,452,false,false,false,false,false,maimaiでらっくす,11072,2019-12-20
乗ってけ！ジャパリビート,乗ってけ！ジャパリビート,どうぶつビスケッツ×PPP「けものフレンズ２」,134,POPS＆アニメ,987ca92d1109199ac0cf455aa6d0c17119b2ffa78ad2bbed33dc463691d80fe0,false,false,,dx,basic,3,3,-,76,8,4,4,3,95,false,false,false,false,false,maimaiでらっくす,11041,2019-07-11
乗ってけ！ジャパリビート,乗ってけ！ジャパリビート,どうぶつビスケッツ×PPP「けものフレンズ２」,134,POPS＆アニメ,987ca92d1109199ac0cf455aa6d0c17119b2ffa78ad2bbed33dc463691d80fe0,false,false,,dx,advanced,6,6,-,158,16,1,6,13,194,false,false,false,false,false,maimaiでらっくす,11041,2019-07-11
乗ってけ！ジャパリビート,乗ってけ！ジャパリビート,どうぶつビスケッツ×PPP「けものフレンズ２」,134,POPS＆アニメ,987ca92d1109199ac0cf455aa6d0c17119b2ffa78ad2bbed33dc463691d80fe0,false,false,,dx,expert,9,9,華火職人,184,28,24,44,12,292,false,false,false,false,false,maimaiでらっくす,11041,2019-07-11
乗ってけ！ジャパリビート,乗ってけ！ジャパリビート,どうぶつビスケッツ×PPP「けものフレンズ２」,134,POPS＆アニメ,987ca92d1109199ac0cf455aa6d0c17119b2ffa78ad2bbed33dc463691d80fe0,false,false,,dx,master,12,12,小鳥遊さん,330,36,29,46,19,460,false,false,false,false,false,maimaiでらっくす,11041,2019-07-11
フレ！フレ！ベストフレンズ,フレ！フレ！ベストフレンズ,どうぶつビスケッツ×PPP「けものフレンズ」,166,POPS＆アニメ,e547dd6983eb2bb0d01f4b95a5fe0d4b8fe5d1d656b9d2af271e06f0a03be152,false,false,,dx,basic,4,4,-,73,7,2,8,5,95,false,false,false,false,false,maimaiでらっくす,11042,2019-07-11
フレ！フレ！ベストフレンズ,フレ！フレ！ベストフレンズ,どうぶつビスケッツ×PPP「けものフレンズ」,166,POPS＆アニメ,e547dd6983eb2bb0d01f4b95a5fe0d4b8fe5d1d656b9d2af271e06f0a03be152,false,false,,dx,advanced,7,7,-,190,17,3,8,19,237,false,false,false,false,false,maimaiでらっくす,11042,2019-07-11
フレ！フレ！ベストフレンズ,フレ！フレ！ベストフレンズ,どうぶつビスケッツ×PPP「けものフレンズ」,166,POPS＆アニメ,e547dd6983eb2bb0d01f4b95a5fe0d4b8fe5d1d656b9d2af271e06f0a03be152,false,false,,dx,expert,9,9,華火職人,213,29,11,24,15,292,false,false,false,false,false,maimaiでらっくす,11042,2019-07-11
フレ！フレ！ベストフレンズ,フレ！フレ！ベストフレンズ,どうぶつビスケッツ×PPP「けものフレンズ」,166,POPS＆アニメ,e547dd6983eb2bb0d01f4b95a5fe0d4b8fe5d1d656b9d2af271e06f0a03be152,false,false,,dx,master,11,11,はっぴー,339,31,68,24,12,474,false,false,false,false,false,maimaiでらっくす,11042,2019-07-11
POPPY PAPPY DAY,POPPY PAPPY DAY,ポプ子(CV:五十嵐裕美)＆ピピ美(CV:松嵜麗),157,POPS＆アニメ,cc653af29eedfbae742d898470ae0100f54e9573eb898c2c7b86c588039a446f,false,false,,dx,basic,4,4,-,119,15,5,9,5,153,false,false,false,false,false,maimaiでらっくす,11055,2019-09-06
POPPY PAPPY DAY,POPPY PAPPY DAY,ポプ子(CV:五十嵐裕美)＆ピピ美(CV:松嵜麗),157,POPS＆アニメ,cc653af29eedfbae742d898470ae0100f54e9573eb898c2c7b86c588039a446f,false,false,,dx,advanced,6,6,-,227,24,11,14,16,292,false,false,false,false,false,maimaiでらっくす,11055,2019-09-06
POPPY PAPPY DAY,POPPY PAPPY DAY,ポプ子(CV:五十嵐裕美)＆ピピ美(CV:松嵜麗),157,POPS＆アニメ,cc653af29eedfbae742d898470ae0100f54e9573eb898c2c7b86c588039a446f,false,false,,dx,expert,9,9,Jack,254,65,53,32,14,418,false,false,false,false,false,maimaiでらっくす,11055,2019-09-06
POPPY PAPPY DAY,POPPY PAPPY DAY,ポプ子(CV:五十嵐裕美)＆ピピ美(CV:松嵜麗),157,POPS＆アニメ,cc653af29eedfbae742d898470ae0100f54e9573eb898c2c7b86c588039a446f,false,false,,dx,master,12,12,某S氏,372,49,91,32,15,559,false,false,false,false,false,maimaiでらっくす,11055,2019-09-06
アウトサイダー,アウトサイダー,Eve,172,niconico＆ボーカロイド,8f9183bc2ab28b1d0540ba73aa9f47dfed995de3a3f8f2663c716e13d7450a84,false,false,,dx,basic,4,4,-,114,16,3,6,11,150,false,false,false,false,false,maimaiでらっくす,11045,2019-07-11
アウトサイダー,アウトサイダー,Eve,172,niconico＆ボーカロイド,8f9183bc2ab28b1d0540ba73aa9f47dfed995de3a3f8f2663c716e13d7450a84,false,false,,dx,advanced,7,7,-,279,19,12,20,6,336,false,false,false,false,false,maimaiでらっくす,11045,2019-07-11
アウトサイダー,アウトサイダー,Eve,172,niconico＆ボーカロイド,8f9183bc2ab28b1d0540ba73aa9f47dfed995de3a3f8f2663c716e13d7450a84,false,false,,dx,expert,9,9,サファ太,351,59,22,42,12,486,false,false,false,false,false,maimaiでらっくす,11045,2019-07-11
アウトサイダー,アウトサイダー,Eve,172,niconico＆ボーカロイド,8f9183bc2ab28b1d0540ba73aa9f47dfed995de3a3f8f2663c716e13d7450a84,false,false,,dx,master,12+,12.6,はっぴー,523,9,128,127,7,794,false,false,false,false,false,maimaiでらっくす,11045,2019-07-11
絵の上手かった友達,絵の上手かった友達,ピノキオピー,128,niconico＆ボーカロイド,7548bc33c01e25cb334a573a0a7f1f75cf1e0236903024f30b569046639d28c7,false,false,,std,basic,3,3,-,125,8,11,,6,150,false,false,false,false,false,PiNK,450,2016-04-07
絵の上手かった友達,絵の上手かった友達,ピノキオピー,128,niconico＆ボーカロイド,7548bc33c01e25cb334a573a0a7f1f75cf1e0236903024f30b569046639d28c7,false,false,,std,advanced,6,6,-,295,34,14,,6,349,false,false,false,false,false,PiNK,450,2016-04-07
絵の上手かった友達,絵の上手かった友達,ピノキオピー,128,niconico＆ボーカロイド,7548bc33c01e25cb334a573a0a7f1f75cf1e0236903024f30b569046639d28c7,false,false,,std,expert,8+,8.6,mai-Star,383,22,40,,9,454,false,false,false,false,false,PiNK,450,2016-04-07
絵の上手かった友達,絵の上手かった友達,ピノキオピー,128,niconico＆ボーカロイド,7548bc33c01e25cb334a573a0a7f1f75cf1e0236903024f30b569046639d28c7,false,false,,std,master,12,12,はっぴー,576,12,82,,6,676,false,false,false,false,false,PiNK,450,2016-04-07
ワンダーラスト,ワンダーラスト,sasakure.UK,230,niconico＆ボーカロイド,7d0e18b56e5baff542c949d2b2ec95bcc53839efdeeb022f5c1c4dbd6c71bdae,false,false,,std,basic,5,5,-,128,22,3,,4,157,false,false,false,false,false,FiNALE,843,2019-06-07
ワンダーラスト,ワンダーラスト,sasakure.UK,230,niconico＆ボーカロイド,7d0e18b56e5baff542c949d2b2ec95bcc53839efdeeb022f5c1c4dbd6c71bdae,false,false,,std,advanced,7+,7.6,-,234,24,19,,13,290,false,false,false,false,false,FiNALE,843,2019-06-07
ワンダーラスト,ワンダーラスト,sasakure.UK,230,niconico＆ボーカロイド,7d0e18b56e5baff542c949d2b2ec95bcc53839efdeeb022f5c1c4dbd6c71bdae,false,false,,std,expert,11+,11.6,ぴちネコ,471,121,70,,10,672,false,false,false,false,false,FiNALE,843,2019-06-07
ワンダーラスト,ワンダーラスト,sasakure.UK,230,niconico＆ボーカロイド,7d0e18b56e5baff542c949d2b2ec95bcc53839efdeeb022f5c1c4dbd6c71bdae,false,false,,std,master,13+,13.6,小鳥遊さん,597,73,101,,16,787,false,false,false,false,false,FiNALE,843,2019-06-07
Mr. Wonderland,Mr. Wonderland,sasakure.UK,140,niconico＆ボーカロイド,4798aa8e75b12672a70f0267466eb6fdb4476798fbfee94595654c63de3398db,false,false,,std,basic,5,5,-,176,14,16,,4,210,false,false,false,false,false,PiNK PLUS,522,2016-07-14
Mr. Wonderland,Mr. Wonderland,sasakure.UK,140,niconico＆ボーカロイド,4798aa8e75b12672a70f0267466eb6fdb4476798fbfee94595654c63de3398db,false,false,,std,advanced,6,6,-,209,46,18,,5,278,false,false,false,false,false,PiNK PLUS,522,2016-07-14
Mr. Wonderland,Mr. Wonderland,sasakure.UK,140,niconico＆ボーカロイド,4798aa8e75b12672a70f0267466eb6fdb4476798fbfee94595654c63de3398db,false,false,,std,expert,9,9,ぴちネコ,337,62,56,,17,472,false,false,false,false,false,PiNK PLUS,522,2016-07-14
Mr. Wonderland,Mr. Wonderland,sasakure.UK,140,niconico＆ボーカロイド,4798aa8e75b12672a70f0267466eb6fdb4476798fbfee94595654c63de3398db,false,false,,std,master,13,13,Jack,586,61,89,,4,740,false,false,false,false,false,PiNK PLUS,522,2016-07-14
ジャガーノート,ジャガーノート,夏代孝明 feat. 初音ミク,190,niconico＆ボーカロイド,94552bed046225520c7517e80ef94919774ee396bc596c01c8dfac344bb8cca2,false,false,,dx,basic,4,4,-,90,16,7,13,4,130,false,false,false,false,false,maimaiでらっくす,11047,2019-07-11
ジャガーノート,ジャガーノート,夏代孝明 feat. 初音ミク,190,niconico＆ボーカロイド,94552bed046225520c7517e80ef94919774ee396bc596c01c8dfac344bb8cca2,false,false,,dx,advanced,6,6,-,237,18,14,10,10,289,false,false,false,false,false,maimaiでらっくす,11047,2019-07-11
ジャガーノート,ジャガーノート,夏代孝明 feat. 初音ミク,190,niconico＆ボーカロイド,94552bed046225520c7517e80ef94919774ee396bc596c01c8dfac344bb8cca2,false,false,,dx,expert,9+,9.6,シチミヘルツ,237,64,28,57,10,396,false,false,false,false,false,maimaiでらっくす,11047,2019-07-11
ジャガーノート,ジャガーノート,夏代孝明 feat. 初音ミク,190,niconico＆ボーカロイド,94552bed046225520c7517e80ef94919774ee396bc596c01c8dfac344bb8cca2,false,false,,dx,master,12,12,華火職人,489,19,107,77,17,709,false,false,false,false,false,maimaiでらっくす,11047,2019-07-11
アリサのテーマ,アリサのテーマ,池頼広,130,ゲーム＆バラエティ,72c54611a0d9cd83e83fb3dc902416f3d751cbdec0828afb07b3fcfa47093f59,false,false,,std,basic,4,4,-,203,14,2,,6,225,false,false,false,false,false,FiNALE,828,2019-04-11
アリサのテーマ,アリサのテーマ,池頼広,130,ゲーム＆バラエティ,72c54611a0d9cd83e83fb3dc902416f3d751cbdec0828afb07b3fcfa47093f59,false,false,,std,advanced,6,6,-,278,55,8,,12,353,false,false,false,false,false,FiNALE,828,2019-04-11
アリサのテーマ,アリサのテーマ,池頼広,130,ゲーム＆バラエティ,72c54611a0d9cd83e83fb3dc902416f3d751cbdec0828afb07b3fcfa47093f59,false,false,,std,expert,10,10,小鳥遊さん,351,52,8,,6,417,false,false,false,false,false,FiNALE,828,2019-04-11
アリサのテーマ,アリサのテーマ,池頼広,130,ゲーム＆バラエティ,72c54611a0d9cd83e83fb3dc902416f3d751cbdec0828afb07b3fcfa47093f59,false,false,,std,master,13,13,はっぴー,229,0,229,,3,461,false,false,false,false,false,FiNALE,828,2019-04-11
全世界共通リズム感テスト,全世界共通リズム感テスト,☆リズムに合わせてボタンを叩き達成率を競うゲームです☆,120,maimai,692ae385226bd2ff2c7134b8593c195ef5d4294194c672eb33ce97394ec882ef,false,false,,std,basic,6,6,-,48,0,0,,17,65,false,true,true,false,false,ORANGE PLUS,854,2015-04-01
全世界共通リズム感テスト,全世界共通リズム感テスト,☆リズムに合わせてボタンを叩き達成率を競うゲームです☆,120,maimai,692ae385226bd2ff2c7134b8593c195ef5d4294194c672eb33ce97394ec882ef,false,false,,std,advanced,8,8,-,96,0,0,,33,129,false,true,true,false,false,ORANGE PLUS,854,2015-04-01
全世界共通リズム感テスト,全世界共通リズム感テスト,☆リズムに合わせてボタンを叩き達成率を競うゲームです☆,120,maimai,692ae385226bd2ff2c7134b8593c195ef5d4294194c672eb33ce97394ec882ef,false,false,,std,expert,10,10,(無し),0,0,0,,129,129,false,true,true,false,false,ORANGE PLUS,854,2015-04-01
全世界共通リズム感テスト,全世界共通リズム感テスト,☆リズムに合わせてボタンを叩き達成率を競うゲームです☆,120,maimai,692ae385226bd2ff2c7134b8593c195ef5d4294194c672eb33ce97394ec882ef,false,false,,std,master,12,12,(無し),0,0,0,,129,129,false,true,true,false,false,ORANGE PLUS,854,2015-04-01
オントロジー,オントロジー,Rain Drops,192,POPS＆アニメ,90ad22d33eb9076ca52ca03db83985a87cdb1852d535e4e22432715946296598,false,false,,dx,basic,3,3,-,103,4,6,15,3,131,false,false,false,true,false,UNiVERSE PLUS,11430,2022-06-10
オントロジー,オントロジー,Rain Drops,192,POPS＆アニメ,90ad22d33eb9076ca52ca03db83985a87cdb1852d535e4e22432715946296598,false,false,,dx,advanced,7,7,-,329,15,13,15,10,382,false,false,false,true,false,UNiVERSE PLUS,11430,2022-06-10
オントロジー,オントロジー,Rain Drops,192,POPS＆アニメ,90ad22d33eb9076ca52ca03db83985a87cdb1852d535e4e22432715946296598,false,false,,dx,expert,10,10,Jack,449,39,24,16,14,542,false,false,false,true,false,UNiVERSE PLUS,11430,2022-06-10
オントロジー,オントロジー,Rain Drops,192,POPS＆アニメ,90ad22d33eb9076ca52ca03db83985a87cdb1852d535e4e22432715946296598,false,false,,dx,master,12+,12.8,はっぴー,479,30,149,20,24,702,false,false,false,true,false,UNiVERSE PLUS,11430,2022-06-10
剣を抜け！GCCX MAX,剣を抜け！GCCX MAX,メッセメッセクラブ,96,POPS＆アニメ,251243f31824edf461bd9a43d7d455f383f046d4828ef94c3b7257f916ffe59d,false,false,,dx,basic,3,3,-,143,5,5,9,8,170,false,false,false,true,false,UNiVERSE PLUS,11431,2022-06-10
剣を抜け！GCCX MAX,剣を抜け！GCCX MAX,メッセメッセクラブ,96,POPS＆アニメ,251243f31824edf461bd9a43d7d455f383f046d4828ef94c3b7257f916ffe59d,false,false,,dx,advanced,6,6,-,181,20,8,66,16,291,false,false,false,true,false,UNiVERSE PLUS,11431,2022-06-10
剣を抜け！GCCX MAX,剣を抜け！GCCX MAX,メッセメッセクラブ,96,POPS＆アニメ,251243f31824edf461bd9a43d7d455f383f046d4828ef94c3b7257f916ffe59d,false,false,,dx,expert,9,9,はっぴー,218,114,44,17,32,425,false,false,false,true,false,UNiVERSE PLUS,11431,2022-06-10
剣を抜け！GCCX MAX,剣を抜け！GCCX MAX,メッセメッセクラブ,96,POPS＆アニメ,251243f31824edf461bd9a43d7d455f383f046d4828ef94c3b7257f916ffe59d,false,false,,dx,master,12+,12.9,ぴちネコ,359,96,101,168,64,788,false,false,false,true,false,UNiVERSE PLUS,11431,2022-06-10
アノーイング！さんさんウィーク！,アノーイング！さんさんウィーク！,五十嵐双葉（ＣＶ：楠木ともり）、桜井桃子（ＣＶ：早見沙織）、黒部夏美（ＣＶ：青山玲菜）、月城モナ（ＣＶ：古賀葵）,140,POPS＆アニメ,e4eb57417ff552c26817607319384f753ad9f016cadc0e30536c01ffdc4b2519,false,false,,dx,basic,1,1,-,71,1,3,6,3,84,false,false,false,false,false,FESTiVAL,11480,2022-09-15
アノーイング！さんさんウィーク！,アノーイング！さんさんウィーク！,五十嵐双葉（ＣＶ：楠木ともり）、桜井桃子（ＣＶ：早見沙織）、黒部夏美（ＣＶ：青山玲菜）、月城モナ（ＣＶ：古賀葵）,140,POPS＆アニメ,e4eb57417ff552c26817607319384f753ad9f016cadc0e30536c01ffdc4b2519,false,false,,dx,advanced,6,6,-,132,10,9,11,12,174,false,false,false,false,false,FESTiVAL,11480,2022-09-15
アノーイング！さんさんウィーク！,アノーイング！さんさんウィーク！,五十嵐双葉（ＣＶ：楠木ともり）、桜井桃子（ＣＶ：早見沙織）、黒部夏美（ＣＶ：青山玲菜）、月城モナ（ＣＶ：古賀葵）,140,POPS＆アニメ,e4eb57417ff552c26817607319384f753ad9f016cadc0e30536c01ffdc4b2519,false,false,,dx,expert,8,8,はっぴー,273,13,11,24,10,331,false,false,false,false,false,FESTiVAL,11480,2022-09-15
アノーイング！さんさんウィーク！,アノーイング！さんさんウィーク！,五十嵐双葉（ＣＶ：楠木ともり）、桜井桃子（ＣＶ：早見沙織）、黒部夏美（ＣＶ：青山玲菜）、月城モナ（ＣＶ：古賀葵）,140,POPS＆アニメ,e4eb57417ff552c26817607319384f753ad9f016cadc0e30536c01ffdc4b2519,false,false,,dx,master,12+,12.8,ロシェ@ペンギン,373,42,28,72,33,548,false,false,false,false,false,FESTiVAL,11480,2022-09-15
残響散歌,残響散歌,Aimer,171,POPS＆アニメ,7eabfcb8b374db41cccec3a7c57d529d736d6f799886c0a83c6b9706e96de0e2,false,false,,dx,basic,3,3,-,117,12,4,22,7,162,false,false,false,true,false,FESTiVAL,11484,2022-09-15
残響散歌,残響散歌,Aimer,171,POPS＆アニメ,7eabfcb8b374db41cccec3a7c57d529d736d6f799886c0a83c6b9706e96de0e2,false,false,,dx,advanced,6,6,-,295,17,7,46,8,373,false,false,false,true,false,FESTiVAL,11484,2022-09-15
残響散歌,残響散歌,Aimer,171,POPS＆アニメ,7eabfcb8b374db41cccec3a7c57d529d736d6f799886c0a83c6b9706e96de0e2,false,false,,dx,expert,9+,9.7,翠楼屋,370,57,50,32,38,547,false,false,false,true,false,FESTiVAL,11484,2022-09-15
残響散歌,残響散歌,Aimer,171,POPS＆アニメ,7eabfcb8b374db41cccec3a7c57d529d736d6f799886c0a83c6b9706e96de0e2,false,false,,dx,master,13,13.4,Jack,657,38,199,22,23,939,false,false,false,true,false,FESTiVAL,11484,2022-09-15
アマカミサマ,アマカミサマ,名取さな,174,POPS＆アニメ,48e9ea2d8dd51520cece8ce764bd9dfb0c8c38528d31741a7271caa69e8d419b,false,false,Amakamisama,dx,basic,3,3,-,118,11,3,8,2,142,false,false,false,true,false,FESTiVAL,11497,2022-11-04
アマカミサマ,アマカミサマ,名取さな,174,POPS＆アニメ,48e9ea2d8dd51520cece8ce764bd9dfb0c8c38528d31741a7271caa69e8d419b,false,false,Amakamisama,dx,advanced,6,6,-,252,31,11,26,6,326,false,false,false,true,false,FESTiVAL,11497,2022-11-04
アマカミサマ,アマカミサマ,名取さな,174,POPS＆アニメ,48e9ea2d8dd51520cece8ce764bd9dfb0c8c38528d31741a7271caa69e8d419b,false,false,Amakamisama,dx,expert,9,9,アマリリス,345,42,26,6,10,429,false,false,false,true,false,FESTiVAL,11497,2022-11-04
アマカミサマ,アマカミサマ,名取さな,174,POPS＆アニメ,48e9ea2d8dd51520cece8ce764bd9dfb0c8c38528d31741a7271caa69e8d419b,false,false,Amakamisama,dx,master,12+,12.7,アマリリスせんせえ,390,70,79,145,17,701,false,false,false,true,false,FESTiVAL,11497,2022-11-04
アンダーキッズ,アンダーキッズ,ツユ,225,POPS＆アニメ,5790cc5e8b00a81150ad8f5a3a68b749bafc7a07a658947f02ed7207bbda714f,false,false,Under Kids,dx,basic,5,5,-,189,11,5,30,14,249,false,false,false,false,false,BUDDiES,11635,2023-09-14
アンダーキッズ,アンダーキッズ,ツユ,225,POPS＆アニメ,5790cc5e8b00a81150ad8f5a3a68b749bafc7a07a658947f02ed7207bbda714f,false,false,Under Kids,dx,advanced,7,7,-,306,9,6,22,6,349,false,false,false,false,false,BUDDiES,11635,2023-09-14
アンダーキッズ,アンダーキッズ,ツユ,225,POPS＆アニメ,5790cc5e8b00a81150ad8f5a3a68b749bafc7a07a658947f02ed7207bbda714f,false,false,Under Kids,dx,expert,10+,10.8,翠楼屋,499,103,28,13,46,689,false,false,false,false,false,BUDDiES,11635,2023-09-14
アンダーキッズ,アンダーキッズ,ツユ,225,POPS＆アニメ,5790cc5e8b00a81150ad8f5a3a68b749bafc7a07a658947f02ed7207bbda714f,false,false,Under Kids,dx,master,13,13.4,Luxizhel,597,77,174,74,64,986,false,false,false,false,false,BUDDiES,11635,2023-09-14
[協]ぽっぴっぽー,[協]ぽっぴっぽー,,,宴会場,634532beae7f19f2ec22f4923713bdb234c44584d43d20df283b6d8756b79392,false,false,,utage,【協】,13+?,13.6,,,,,,,,false,false,false,false,true,BUDDiES,,2023-09-14
[協]ポップミュージックは僕のもの,[協]ポップミュージックは僕のもの,ONIGAWARA,,宴会場,0cee7f2b4d14bb1024304250d8c93040d147d5c0f4893751f9911e9a493b6def,false,false,,utage,【協】,12+?,12.6,,,,,,,,false,false,false,false,true,BUDDiES,,2023-09-14
[光]BREaK! BREaK! BREaK!,[光]BREaK! BREaK! BREaK!,HiTECH NINJA vs Cranky,,宴会場,4f9500cbc714e859a617ed06238916752a145271132d6199e7c0053b5b7b4146,false,false,,utage,【光】,14+?,14.6,,,,,,,,false,false,false,false,true,BUDDiES,,2023-10-12
[蔵]Aegleseeker,[蔵]Aegleseeker,Silentroom vs Frums,,宴会場,0fee1f54c5613514d93e215e37a737be3fffb1e47fd04bbd4ca562595eddc4e3,false,false,,utage,【蔵】,14+?,14.6,,,,,,,,false,false,false,false,true,BUDDiES,,2023-10-12
[蔵]In Chaos,[蔵]In Chaos,Hiro「Crackin’DJ」,,宴会場,704d8f68917a041a526b8055b669145d7a28289a84da0b2ad03b4543fd83d7b8,false,false,,utage,【蔵】,14+?,14.6,,,,,,,,false,false,false,false,true,BUDDiES,,2023-12-25
[右]The wheel to the right,[右]The wheel to the right,Sampling Masters MEGA,,宴会場,c9e62a59fdba62e3da399823c1a62812b974e234e1c9fdac39657ca326961c6d,false,false,,utage,【右】,14+?,14.6,,,,,,,,false,false,false,false,true,BUDDiES,,2024-02-29
[逆]KING is BACK!!,[逆]KING is BACK!!,A-One,,宴会場,0f087e8a12b2b86936761f54c7175018f915854aeb0c50365aa578a1f19e1db6,false,false,,utage,【逆】,13+?,13.6,,,,,,,,false,false,false,false,true,BUDDiES,,2024-02-29
True Love Song,True Love Song,Kai/クラシック「G線上のアリア」,150,maimai,d260d1c2d49551b5b024cfbe61db63143400e59d729ee4c7a02baffc374dddb0,false,false,真正的爱之歌|真爱|真爱歌,std,basic,5,5,-,63,23,8,,2,96,true,true,true,true,false,maimai,8,2012-07-11
True Love Song,True Love Song,Kai/クラシック「G線上のアリア」,150,maimai,d260d1c2d49551b5b024cfbe61db63143400e59d729ee4c7a02baffc374dddb0,false,false,真正的爱之歌|真爱|真爱歌,std,advanced,7,7.2,-,85,27,6,,4,122,true,true,true,true,false,maimai,8,2012-07-11
True Love Song,True Love Song,Kai/クラシック「G線上のアリア」,150,maimai,d260d1c2d49551b5b024cfbe61db63143400e59d729ee4c7a02baffc374dddb0,false,false,真正的爱之歌|真爱|真爱歌,std,expert,10,10.2,譜面-100号,110,56,9,,2,177,true,true,true,true,false,maimai,8,2012-07-11
