songId,songTitle,artist,category,version,sheetType,difficulty,level,internalLevelValue,noteDesigner,noteTap,noteHold,noteSlide,noteTouch,noteBreak,noteTotal,isSpecial,dxdata,divingFish
708,バレリーコ,みきとP,niconico＆ボーカロイド,maimai MiLK,std,master,12+,12.6,サファ太,483,39,108,,44,674,false,true,true
709,アウターサイエンス,じん,niconico＆ボーカロイド,maimai MiLK,std,basic,5,5,-,210,6,5,,5,226,false,true,true
709,アウターサイエンス,じん,niconico＆ボーカロイド,maimai MiLK,std,advanced,8,8,-,334,42,7,,10,393,false,true,true
709,アウターサイエンス,じん,niconico＆ボーカロイド,maimai MiLK,std,expert,12+,12.7,Jack,544,33,54,,32,663,false,true,true
709,アウターサイエンス,じん,niconico＆ボーカロイド,maimai MiLK,std,master,13,13.3,はっぴー,523,34,141,,23,721,false,true,true
710,REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.,MY FIRST STORY,POPS＆アニメ,maimai MiLK,std,basic,5,5,-,152,3,7,,3,165,false,true,true
710,REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.,MY FIRST STORY,POPS＆アニメ,maimai MiLK,std,advanced,8,8,-,264,7,7,,8,286,false,true,true
710,REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.,MY FIRST STORY,POPS＆アニメ,maimai MiLK,std,expert,10+,10.6,はっぴー,372,48,39,,8,467,false,true,true
710,REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.,MY FIRST STORY,POPS＆アニメ,maimai MiLK,std,master,13+,13.7,Jack,467,30,122,,13,632,false,true,true
711,拝啓ドッペルゲンガー,kemu,niconico＆ボーカロイド,maimai MiLK,std,basic,5,5,-,230,12,9,,5,256,false,true,true
711,拝啓ドッペルゲンガー,kemu,niconico＆ボーカロイド,maimai MiLK,std,advanced,8,8,-,448,36,10,,11,505,false,true,true
711,拝啓ドッペルゲンガー,kemu,niconico＆ボーカロイド,maimai MiLK,std,expert,12+,12.6,はっぴー,481,94,51,,21,647,false,true,true
711,拝啓ドッペルゲンガー,kemu,niconico＆ボーカロイド,maimai MiLK,std,master,13+,13.8,LabiLabi,835,48,124,,63,1070,false,true,true
712,ミラクル・ショッピング,田中マイミ,POPS＆アニメ,maimai MiLK,std,basic,5,5,-,188,16,4,,5,213,false,true,true
712,ミラクル・ショッピング,田中マイミ,POPS＆アニメ,maimai MiLK,std,advanced,7,7,-,272,20,33,,16,341,false,true,true
712,ミラクル・ショッピング,田中マイミ,POPS＆アニメ,maimai MiLK,std,expert,10+,10.6,某S氏,335,54,47,,14,450,false,true,true
712,ミラクル・ショッピング,田中マイミ,POPS＆アニメ,maimai MiLK,std,master,12+,12.7,はっぴー,403,25,140,,73,641,false,true,true
713,Kinda Way,good-cool ft. Pete Klassen,maimai,maimai MiLK,std,basic,4,4,-,168,8,8,,4,188,false,true,true
713,Kinda Way,good-cool ft. Pete Klassen,maimai,maimai MiLK,std,advanced,8+,8.6,-,331,13,25,,6,375,false,true,true
713,Kinda Way,good-cool ft. Pete Klassen,maimai,maimai MiLK,std,expert,11+,11.6,はっぴー,351,41,57,,17,466,false,true,true
713,Kinda Way,good-cool ft. Pete Klassen,maimai,maimai MiLK,std,master,12+,12.9,すきやき奉行,597,20,78,,30,725,false,true,true
717,ラブって♡ジュエリー♪えんじぇる☆ブレイク！！,あべにゅうぷろじぇくと feat.天月めぐる＆如月すみれ「ツインエンジェルBREAK」,POPS＆アニメ,maimai FiNALE,std,basic,6,6,-,124,22,4,,8,158,false,true,true
717,ラブって♡ジュエリー♪えんじぇる☆ブレイク！！,あべにゅうぷろじぇくと feat.天月めぐる＆如月すみれ「ツインエンジェルBREAK」,POPS＆アニメ,maimai FiNALE,std,advanced,8,8,-,258,13,6,,8,285,false,true,true
717,ラブって♡ジュエリー♪えんじぇる☆ブレイク！！,あべにゅうぷろじぇくと feat.天月めぐる＆如月すみれ「ツインエンジェルBREAK」,POPS＆アニメ,maimai FiNALE,std,expert,11+,11.6,小鳥遊さん,297,44,27,,36,404,false,true,true
717,ラブって♡ジュエリー♪えんじぇる☆ブレイク！！,あべにゅうぷろじぇくと feat.天月めぐる＆如月すみれ「ツインエンジェルBREAK」,POPS＆アニメ,maimai FiNALE,std,master,13,13.2,玉子豆腐,357,18,92,,56,523,false,true,true
718,ヤバい○○,上坂すみれ,POPS＆アニメ,,std,basic,4,4,-,124,4,9,,8,145,false,true,false
718,ヤバい○○,上坂すみれ,POPS＆アニメ,,std,advanced,6,6,-,189,21,19,,8,237,false,true,false
718,ヤバい○○,上坂すみれ,POPS＆アニメ,,std,expert,9,9,LabiLabi,284,34,53,,31,402,false,true,false
718,ヤバい○○,上坂すみれ,POPS＆アニメ,,std,master,11+,11.6,LabiLabi,389,28,71,,88,576,false,true,false
719,エンドマークに希望と涙を添えて,cosMo＠暴走P,オンゲキ＆CHUNITHM,maimai MiLK,std,basic,6,6,-,215,19,4,,6,244,false,true,true
719,エンドマークに希望と涙を添えて,cosMo＠暴走P,オンゲキ＆CHUNITHM,maimai MiLK,std,advanced,9+,9.6,-,453,45,11,,14,523,false,true,true
719,エンドマークに希望と涙を添えて,cosMo＠暴走P,オンゲキ＆CHUNITHM,maimai MiLK,std,expert,12+,12.7,はっぴー,577,72,49,,4,702,false,true,true
719,エンドマークに希望と涙を添えて,cosMo＠暴走P,オンゲキ＆CHUNITHM,maimai MiLK,std,master,14,14.3,小鳥遊さん,898,42,137,,28,1105,false,true,true
720,ナンセンス文学,Eve,niconico＆ボーカロイド,maimai MiLK,std,basic,5,5,-,204,10,4,,2,220,false,true,true
720,ナンセンス文学,Eve,niconico＆ボーカロイド,maimai MiLK,std,advanced,7+,7.6,-,285,25,18,,8,336,false,true,true
720,ナンセンス文学,Eve,niconico＆ボーカロイド,maimai MiLK,std,expert,11+,11.6,サファ太,380,68,72,,8,528,false,true,true
720,ナンセンス文学,Eve,niconico＆ボーカロイド,maimai MiLK,std,master,13+,13.6,はっぴー,657,69,92,,10,828,false,true,true
721,Bang Babang Bang!!!,御形 アリシアナ(CV:福原 綾香),オンゲキ＆CHUNITHM,maimai MiLK,std,basic,5,5,-,190,4,9,,5,208,false,true,true
721,Bang Babang Bang!!!,御形 アリシアナ(CV:福原 綾香),オンゲキ＆CHUNITHM,maimai MiLK,std,advanced,8,8,-,273,29,15,,26,343,false,true,true
721,Bang Babang Bang!!!,御形 アリシアナ(CV:福原 綾香),オンゲキ＆CHUNITHM,maimai MiLK,std,expert,11+,11.6,サファ太,453,48,27,,62,590,false,true,true
721,Bang Babang Bang!!!,御形 アリシアナ(CV:福原 綾香),オンゲキ＆CHUNITHM,maimai MiLK,std,master,13,13.2,LabiLabi,565,35,112,,44,756,false,true,true
722,Tic Tac DREAMIN’,天王洲 なずな(CV:山本 彩乃),オンゲキ＆CHUNITHM,maimai MiLK,std,basic,4,4,-,151,5,11,,2,169,false,true,true
722,Tic Tac DREAMIN’,天王洲 なずな(CV:山本 彩乃),オンゲキ＆CHUNITHM,maimai MiLK,std,advanced,7,7,-,241,19,21,,3,284,false,true,true
722,Tic Tac DREAMIN’,天王洲 なずな(CV:山本 彩乃),オンゲキ＆CHUNITHM,maimai MiLK,std,expert,9,9,はっぴー,252,40,41,,7,340,false,true,true
722,Tic Tac DREAMIN’,天王洲 なずな(CV:山本 彩乃),オンゲキ＆CHUNITHM,maimai MiLK,std,master,12,12.1,すきやき奉行,380,46,86,,20,532,false,true,true
723,SPICY SWINGY STYLE,明坂 芹菜(CV:新田 恵海),オンゲキ＆CHUNITHM,maimai MiLK,std,basic,5,5,-,165,5,6,,4,180,false,true,true
723,SPICY SWINGY STYLE,明坂 芹菜(CV:新田 恵海),オンゲキ＆CHUNITHM,maimai MiLK,std,advanced,8+,8.6,-,303,21,5,,9,338,false,true,true
723,SPICY SWINGY STYLE,明坂 芹菜(CV:新田 恵海),オンゲキ＆CHUNITHM,maimai MiLK,std,expert,11+,11.6,某S氏,407,20,65,,16,508,false,true,true
723,SPICY SWINGY STYLE,明坂 芹菜(CV:新田 恵海),オンゲキ＆CHUNITHM,maimai MiLK,std,master,13,13.4,小鳥遊さん,547,44,47,,22,660,false,true,true
725,砂の惑星 feat. HATSUNE MIKU,ハチ,niconico＆ボーカロイド,maimai MiLK,std,basic,2,2,-,116,12,2,,4,134,false,true,true
725,砂の惑星 feat. HATSUNE MIKU,ハチ,niconico＆ボーカロイド,maimai MiLK,std,advanced,7+,7.6,-,143,47,20,,10,220,false,true,true
725,砂の惑星 feat. HATSUNE MIKU,ハチ,niconico＆ボーカロイド,maimai MiLK,std,expert,10+,10.6,Jack,380,63,36,,2,481,false,true,true
725,砂の惑星 feat. HATSUNE MIKU,ハチ,niconico＆ボーカロイド,maimai MiLK,std,master,13,13.3,はっぴー,582,54,75,,8,719,false,true,true
726,アンノウン・マザーグース,wowaka,niconico＆ボーカロイド,maimai MiLK,std,basic,3,3,-,142,18,5,,2,167,false,true,true
726,アンノウン・マザーグース,wowaka,niconico＆ボーカロイド,maimai MiLK,std,advanced,7,7,-,263,48,9,,6,326,false,true,true
726,アンノウン・マザーグース,wowaka,niconico＆ボーカロイド,maimai MiLK,std,expert,11,11,玉子豆腐,352,66,56,,9,483,false,true,true
726,アンノウン・マザーグース,wowaka,niconico＆ボーカロイド,maimai MiLK,std,master,13,13.3,LabiLabi,566,83,65,,18,732,false,true,true
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,dx,basic,3,3,-,68,7,3,8,2,88,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,dx,advanced,6,6,-,124,18,7,16,9,174,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,dx,expert,9,9,某S氏,144,42,28,80,6,300,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,dx,master,12+,12.6,小鳥遊さん,168,37,58,222,13,498,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,std,basic,4,4,-,112,4,5,,2,123,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,std,advanced,6,6,-,203,11,6,,4,224,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,std,expert,9,9,はっぴー,228,60,19,,7,314,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,std,master,11,11,緑風 犬三郎,267,15,93,,8,383,false,true,false
728,POP TEAM EPIC,上坂すみれ「ポプテピピック」,POPS＆アニメ,,std,remaster,13+,13.6,はっぴー,480,37,89,,24,630,false,true,false
729,にめんせい☆ウラオモテライフ！,土間うまる（田中あいみ）「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,basic,4,4,-,98,4,5,,6,113,false,true,false
729,にめんせい☆ウラオモテライフ！,土間うまる（田中あいみ）「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,advanced,6,6,-,203,25,23,,20,271,false,true,false
729,にめんせい☆ウラオモテライフ！,土間うまる（田中あいみ）「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,expert,9,9,サファ太,255,48,30,,45,378,false,true,false
729,にめんせい☆ウラオモテライフ！,土間うまる（田中あいみ）「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,master,10+,10.6,緑風 犬三郎,362,23,69,,26,480,false,true,false
729,にめんせい☆ウラオモテライフ！,土間うまる（田中あいみ）「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,remaster,11+,11.6,LabiLabi,324,38,72,,59,493,false,true,false
730,うまるん体操,妹Ｓ「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,basic,4,4,-,108,8,5,,3,124,false,true,false
730,うまるん体操,妹Ｓ「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,advanced,6,6,-,196,22,9,,7,234,false,true,false
730,うまるん体操,妹Ｓ「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,expert,8+,8.6,某S氏,272,42,9,,12,335,false,true,false
730,うまるん体操,妹Ｓ「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,master,10+,10.6,緑風 犬三郎,302,19,88,,12,421,false,true,false
730,うまるん体操,妹Ｓ「乾物妹！うまるちゃんR」,POPS＆アニメ,,std,remaster,11,11,チャン@DP皆伝,227,7,116,,25,375,false,true,false
731,妄想感傷代償連盟,DECO*27,niconico＆ボーカロイド,MiLK PLUS,std,basic,3,3,-,162,7,4,,4,177,false,true,true
731,妄想感傷代償連盟,DECO*27,niconico＆ボーカロイド,MiLK PLUS,std,advanced,7,7,-,248,40,5,,8,301,false,true,true
731,妄想感傷代償連盟,DECO*27,niconico＆ボーカロイド,MiLK PLUS,std,expert,9+,9.6,すきやき奉行,342,44,33,,7,426,false,true,true
731,妄想感傷代償連盟,DECO*27,niconico＆ボーカロイド,MiLK PLUS,std,master,11,11,緑風 犬三郎,395,38,78,,5,516,false,true,true
731,妄想感傷代償連盟,DECO*27,niconico＆ボーカロイド,MiLK PLUS,std,remaster,13,13.2,はっぴー,593,23,102,,7,725,false,true,true
732,LOVE EAST,暁Records,東方Project,MiLK PLUS,std,basic,5,5,-,197,16,5,,5,223,false,true,true
732,LOVE EAST,暁Records,東方Project,MiLK PLUS,std,advanced,7,7,-,287,35,13,,9,344,false,true,true
732,LOVE EAST,暁Records,東方Project,MiLK PLUS,std,expert,10+,10.6,サファ太,341,50,47,,20,458,false,true,true
732,LOVE EAST,暁Records,東方Project,MiLK PLUS,std,master,12+,12.8,LabiLabi,421,69,137,,46,673,false,true,true
733,Fist Bump,"大谷智哉, Douglas Robb from Hoobastank「ソニック フォース」",ゲーム＆バラエティ,MiLK PLUS,std,basic,5,5,-,218,18,5,,4,245,false,true,true
733,Fist Bump,"大谷智哉, Douglas Robb from Hoobastank「ソニック フォース」",ゲーム＆バラエティ,MiLK PLUS,std,advanced,8,8,-,304,38,21,,10,373,false,true,true
733,Fist Bump,"大谷智哉, Douglas Robb from Hoobastank「ソニック フォース」",ゲーム＆バラエティ,MiLK PLUS,std,expert,11,11,某S氏,383,49,50,,5,487,false,true,true
733,Fist Bump,"大谷智哉, Douglas Robb from Hoobastank「ソニック フォース」",ゲーム＆バラエティ,MiLK PLUS,std,master,12+,12.9,玉子豆腐,599,33,109,,11,752,false,true,true
734,ENERGY SYNERGY MATRIX,Tanchiky,ゲーム＆バラエティ,MiLK PLUS,std,basic,6,6,-,202,19,4,,4,229,false,true,true
734,ENERGY SYNERGY MATRIX,Tanchiky,ゲーム＆バラエティ,MiLK PLUS,std,advanced,7+,7.6,-,316,22,10,,55,403,false,true,true
734,ENERGY SYNERGY MATRIX,Tanchiky,ゲーム＆バラエティ,MiLK PLUS,std,expert,13,13,はっぴー,489,35,48,,92,664,false,true,true
734,ENERGY SYNERGY MATRIX,Tanchiky,ゲーム＆バラエティ,MiLK PLUS,std,master,13+,13.9,サファ太,661,51,80,,80,872,false,true,true
735,Session High⤴,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,MiLK PLUS,std,basic,6,6,-,164,9,4,,5,182,false,true,true
735,Session High⤴,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,MiLK PLUS,std,advanced,7+,7.6,-,211,21,14,,8,254,false,true,true
735,Session High⤴,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,MiLK PLUS,std,expert,10+,10.6,サファ太,277,43,29,,28,377,false,true,true
735,Session High⤴,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,MiLK PLUS,std,master,12+,12.8,すきやき奉行,390,20,79,,47,536,false,true,true
736,World Vanquisher,void (Mournfinale),オンゲキ＆CHUNITHM,MiLK PLUS,std,basic,6,6,-,272,17,6,,5,300,false,true,true
736,World Vanquisher,void (Mournfinale),オンゲキ＆CHUNITHM,MiLK PLUS,std,advanced,9+,9.6,-,334,69,19,,24,446,false,true,true
736,World Vanquisher,void (Mournfinale),オンゲキ＆CHUNITHM,MiLK PLUS,std,expert,12+,12.8,Jack,543,71,76,,32,722,false,true,true
736,World Vanquisher,void (Mournfinale),オンゲキ＆CHUNITHM,MiLK PLUS,std,master,14,14.3,小鳥遊さん,874,60,113,,25,1072,false,true,true
737,FestivaLight,霜月はるか,maimai,MiLK PLUS,std,basic,4,4,-,148,7,6,,1,162,false,true,true
737,FestivaLight,霜月はるか,maimai,MiLK PLUS,std,advanced,8,8,-,214,26,21,,11,272,false,true,true
737,FestivaLight,霜月はるか,maimai,MiLK PLUS,std,expert,10+,10.6,はっぴー,315,45,36,,5,401,false,true,true
737,FestivaLight,霜月はるか,maimai,MiLK PLUS,std,master,13,13.4,ぴちネコ,431,42,91,,28,592,false,true,true
738,Brain Power,ノマ,ゲーム＆バラエティ,MiLK PLUS,std,basic,5,5,-,207,10,4,,7,228,false,true,true
738,Brain Power,ノマ,ゲーム＆バラエティ,MiLK PLUS,std,advanced,8+,8.6,-,338,53,19,,6,416,false,true,true
738,Brain Power,ノマ,ゲーム＆バラエティ,MiLK PLUS,std,expert,11+,11.6,サファ太,310,54,45,,48,457,false,true,true
738,Brain Power,ノマ,ゲーム＆バラエティ,MiLK PLUS,std,master,13,13.4,小鳥遊さん,443,89,71,,60,663,false,true,true
739,進め！イッスン軍団 -Rebellion of the Dwarfs-,dawn-system,東方Project,MiLK PLUS,std,basic,6,6,-,192,6,8,,6,212,false,true,true
739,進め！イッスン軍団 -Rebellion of the Dwarfs-,dawn-system,東方Project,MiLK PLUS,std,advanced,8,8,-,203,49,30,,4,286,false,true,true
739,進め！イッスン軍団 -Rebellion of the Dwarfs-,dawn-system,東方Project,MiLK PLUS,std,expert,11,11,LabiLabi,351,20,33,,13,417,false,true,true
739,進め！イッスン軍団 -Rebellion of the Dwarfs-,dawn-system,東方Project,MiLK PLUS,std,master,13+,13.7,はっぴー,303,193,92,,8,596,false,true,true
740,ULTRA B+K,nora2r,ゲーム＆バラエティ,MiLK PLUS,std,basic,6,6,-,229,8,2,,13,252,false,true,true
740,ULTRA B+K,nora2r,ゲーム＆バラエティ,MiLK PLUS,std,advanced,8+,8.6,-,287,42,7,,34,370,false,true,true
740,ULTRA B+K,nora2r,ゲーム＆バラエティ,MiLK PLUS,std,expert,11+,11.6,LabiLabi,403,67,57,,22,549,false,true,true
740,ULTRA B+K,nora2r,ゲーム＆バラエティ,MiLK PLUS,std,master,13+,13.9,ぴちネコ,590,98,129,,28,845,false,true,true
741,インビジブル,kemu,niconico＆ボーカロイド,MiLK PLUS,std,basic,6,6,-,279,9,3,,11,302,false,true,true
741,インビジブル,kemu,niconico＆ボーカロイド,MiLK PLUS,std,advanced,8,8,-,349,54,6,,30,439,false,true,true
741,インビジブル,kemu,niconico＆ボーカロイド,MiLK PLUS,std,expert,11,11,玉子豆腐,474,31,48,,30,583,false,true,true
741,インビジブル,kemu,niconico＆ボーカロイド,MiLK PLUS,std,master,12,12.3,緑風 犬三郎,548,15,156,,11,730,false,true,true
741,インビジブル,kemu,niconico＆ボーカロイド,MiLK PLUS,std,remaster,13+,13.7,華火職人,752,31,102,,54,939,false,true,true
742,彗星ハネムーン,ナユタン星人,niconico＆ボーカロイド,MiLK PLUS,std,basic,4,4,-,237,21,2,,9,269,false,true,true
742,彗星ハネムーン,ナユタン星人,niconico＆ボーカロイド,MiLK PLUS,std,advanced,7,7,-,355,20,16,,22,413,false,true,true
742,彗星ハネムーン,ナユタン星人,niconico＆ボーカロイド,MiLK PLUS,std,expert,10,10,某S氏,380,63,52,,12,507,false,true,true
742,彗星ハネムーン,ナユタン星人,niconico＆ボーカロイド,MiLK PLUS,std,master,12,12.5,はっぴー,562,37,115,,28,742,false,true,true
743,アンチクロックワイズ,After the Rain（そらる×まふまふ）,POPS＆アニメ,,std,basic,6,6,-,140,10,7,,2,159,false,true,false
743,アンチクロックワイズ,After the Rain（そらる×まふまふ）,POPS＆アニメ,,std,advanced,8,8,-,221,9,15,,2,247,false,true,false
743,アンチクロックワイズ,After the Rain（そらる×まふまふ）,POPS＆アニメ,,std,expert,10,10,はっぴー,229,30,24,,8,291,false,true,false
743,アンチクロックワイズ,After the Rain（そらる×まふまふ）,POPS＆アニメ,,std,master,11+,11.6,緑風 犬三郎,293,13,68,,13,387,false,true,false
743,アンチクロックワイズ,After the Rain（そらる×まふまふ）,POPS＆アニメ,,std,remaster,13,13.3,はっぴー,377,17,82,,19,495,false,true,false
744,全力☆Summer!,angela「アホガール」,POPS＆アニメ,,std,basic,4,4,-,162,24,9,,2,197,false,true,false
744,全力☆Summer!,angela「アホガール」,POPS＆アニメ,,std,advanced,6,6,-,256,47,11,,27,341,false,true,false
744,全力☆Summer!,angela「アホガール」,POPS＆アニメ,,std,expert,9,9,はっぴー,409,57,17,,4,487,false,true,false
744,全力☆Summer!,angela「アホガール」,POPS＆アニメ,,std,master,10+,10.6,緑風 犬三郎,429,39,106,,8,582,false,true,false
744,全力☆Summer!,angela「アホガール」,POPS＆アニメ,,std,remaster,12,12,玉子豆腐,425,22,131,,85,663,false,true,false
745,keep hopping,kamome sano,maimai,MiLK PLUS,std,basic,6,6,-,221,8,7,,6,242,false,true,true
745,keep hopping,kamome sano,maimai,MiLK PLUS,std,advanced,8+,8.6,-,282,55,10,,22,369,false,true,true
745,keep hopping,kamome sano,maimai,MiLK PLUS,std,expert,12+,12.6,小鳥遊さん,416,48,60,,36,560,false,true,true
745,keep hopping,kamome sano,maimai,MiLK PLUS,std,master,13+,13.9,サファ太,699,80,66,,43,888,false,true,true
746,larva,ガリガリさむし,maimai,MiLK PLUS,std,basic,7,7,-,277,11,9,,10,307,false,true,true
746,larva,ガリガリさむし,maimai,MiLK PLUS,std,advanced,9,9,-,458,46,8,,11,523,false,true,true
746,larva,ガリガリさむし,maimai,MiLK PLUS,std,expert,12+,12.9,すきやき奉行,650,40,54,,23,767,false,true,true
746,larva,ガリガリさむし,maimai,MiLK PLUS,std,master,14+,14.8,Jack,939,78,82,,74,1173,false,true,true
747,えれくとりっく・えんじぇぅ,ヤスオ,niconico＆ボーカロイド,,std,basic,5,5,-,191,16,3,,10,220,false,true,false
747,えれくとりっく・えんじぇぅ,ヤスオ,niconico＆ボーカロイド,,std,advanced,8,8,-,261,51,7,,6,325,false,true,false
747,えれくとりっく・えんじぇぅ,ヤスオ,niconico＆ボーカロイド,,std,expert,10,10,サファ太,318,71,17,,18,424,false,true,false
747,えれくとりっく・えんじぇぅ,ヤスオ,niconico＆ボーカロイド,,std,master,11+,11.6,LabiLabi,469,41,74,,10,594,false,true,false
748,ミラクルペイント,OSTER project,niconico＆ボーカロイド,,std,basic,5,5,-,189,19,14,,9,231,false,true,false
748,ミラクルペイント,OSTER project,niconico＆ボーカロイド,,std,advanced,7,7,-,292,34,9,,13,348,false,true,false
748,ミラクルペイント,OSTER project,niconico＆ボーカロイド,,std,expert,10+,10.6,はっぴー,447,46,30,,8,531,false,true,false
748,ミラクルペイント,OSTER project,niconico＆ボーカロイド,,std,master,13,13.2,某S氏,494,64,98,,15,671,false,true,false
749,Ievan Polkka,Otomania feat. 初音ミク,niconico＆ボーカロイド,,std,basic,3,3,-,208,10,2,,6,226,false,true,false
749,Ievan Polkka,Otomania feat. 初音ミク,niconico＆ボーカロイド,,std,advanced,6,6,-,312,29,4,,29,374,false,true,false
749,Ievan Polkka,Otomania feat. 初音ミク,niconico＆ボーカロイド,,std,expert,11,11,合作だよ,112,197,1,,39,349,false,true,false
749,Ievan Polkka,Otomania feat. 初音ミク,niconico＆ボーカロイド,,std,master,13,13,小鳥遊さん,666,66,31,,39,802,false,true,false
750,初音ミクの激唱,Storyteller,niconico＆ボーカロイド,MiLK PLUS,std,basic,7,7,-,252,45,9,,7,313,false,true,true
750,初音ミクの激唱,Storyteller,niconico＆ボーカロイド,MiLK PLUS,std,advanced,8+,8.6,-,313,68,1,,27,409,false,true,true
750,初音ミクの激唱,Storyteller,niconico＆ボーカロイド,MiLK PLUS,std,expert,12,12.4,華火職人,454,87,8,,14,563,false,true,true
750,初音ミクの激唱,Storyteller,niconico＆ボーカロイド,MiLK PLUS,std,master,14,14.5,チャン@DP皆伝,653,72,70,,39,834,false,true,true
751,ガチャガチャきゅ～と・ふぃぎゅ@メイト,MOSAIC.WAV,POPS＆アニメ,,std,basic,6,6,-,227,8,6,,27,268,false,true,false
751,ガチャガチャきゅ～と・ふぃぎゅ@メイト,MOSAIC.WAV,POPS＆アニメ,,std,advanced,7+,7.6,-,346,10,16,,16,388,false,true,false
751,ガチャガチャきゅ～と・ふぃぎゅ@メイト,MOSAIC.WAV,POPS＆アニメ,,std,expert,11,11,サファ太,394,58,36,,30,518,false,true,false
751,ガチャガチャきゅ～と・ふぃぎゅ@メイト,MOSAIC.WAV,POPS＆アニメ,,std,master,13,13.2,玉子豆腐,433,35,112,,110,690,false,true,false
752,true my heart -Lovable mix-,ave;new feat.佐倉紗織,POPS＆アニメ,maimai FiNALE,std,basic,4,4,-,137,16,11,,3,167,false,true,true
752,true my heart -Lovable mix-,ave;new feat.佐倉紗織,POPS＆アニメ,maimai FiNALE,std,advanced,7,7,-,265,13,10,,4,292,false,true,true
752,true my heart -Lovable mix-,ave;new feat.佐倉紗織,POPS＆アニメ,maimai FiNALE,std,expert,10,10,某S氏,321,38,33,,14,406,false,true,true
752,true my heart -Lovable mix-,ave;new feat.佐倉紗織,POPS＆アニメ,maimai FiNALE,std,master,12,12.5,某S氏,332,41,87,,16,476,false,true,true
753,Rodeo Machine,HALFBY,POPS＆アニメ,MiLK PLUS,std,basic,3,3,-,98,16,5,,4,123,false,true,true
753,Rodeo Machine,HALFBY,POPS＆アニメ,MiLK PLUS,std,advanced,7,7,-,252,18,15,,20,305,false,true,true
753,Rodeo Machine,HALFBY,POPS＆アニメ,MiLK PLUS,std,expert,11,11,サファ太,316,59,42,,44,461,false,true,true
753,Rodeo Machine,HALFBY,POPS＆アニメ,MiLK PLUS,std,master,13+,13.8,はっぴー,197,,215,,16,428,false,true,true
754,Arrival of Tears,彩音,POPS＆アニメ,,std,basic,4,4,-,122,6,7,,2,137,false,true,false
754,Arrival of Tears,彩音,POPS＆アニメ,,std,advanced,6,6,-,247,34,6,,6,293,false,true,false
754,Arrival of Tears,彩音,POPS＆アニメ,,std,expert,9+,9.6,華火職人,332,33,44,,31,440,false,true,false
754,Arrival of Tears,彩音,POPS＆アニメ,,std,master,12+,12.6,Jack,494,33,122,,54,703,false,true,false
756,CYBER Sparks,Tatsh,東方Project,MiLK PLUS,std,basic,4,4,-,153,17,9,,2,181,false,true,true
756,CYBER Sparks,Tatsh,東方Project,MiLK PLUS,std,advanced,7+,7.6,-,277,30,10,,8,325,false,true,true
756,CYBER Sparks,Tatsh,東方Project,MiLK PLUS,std,expert,11+,11.6,はっぴー,486,48,23,,4,561,false,true,true
756,CYBER Sparks,Tatsh,東方Project,MiLK PLUS,std,master,12,12.5,緑風 犬三郎,436,36,150,,4,626,false,true,true
756,CYBER Sparks,Tatsh,東方Project,MiLK PLUS,std,remaster,13+,13.8,玉子豆腐,827,8,82,,28,945,false,true,true
757,Xevel,Tatsh,オンゲキ＆CHUNITHM,MiLK PLUS,std,basic,5,5,-,228,20,8,,9,265,false,true,true
757,Xevel,Tatsh,オンゲキ＆CHUNITHM,MiLK PLUS,std,advanced,8+,8.6,-,361,30,18,,20,429,false,true,true
757,Xevel,Tatsh,オンゲキ＆CHUNITHM,MiLK PLUS,std,expert,12+,12.9,サファ太,535,38,63,,85,721,false,true,true
757,Xevel,Tatsh,オンゲキ＆CHUNITHM,MiLK PLUS,std,master,14,14.3,すきやき奉行,938,30,110,,91,1169,false,true,true
