songId,songTitle,artist,category,version,sheetType,difficulty,level,internalLevelValue,noteDesigner,noteTap,noteHold,noteSlide,noteTouch,noteBreak,noteTotal,isSpecial,dxdata,divingFish
419,ストリーミングハート,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
419,ストリーミングハート,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
419,ストリーミングハート,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
420,Change Our MIRAI！,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,maimai ORANGE PLUS,dx,basic,4,4,-,138,32,6,16,2,194,false,true,true
420,Change Our MIRAI！,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,maimai ORANGE PLUS,dx,advanced,7+,7.6,-,219,56,16,27,4,322,false,true,true
420,Change Our MIRAI！,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,maimai ORANGE PLUS,std,basic,4,4,-,141,15,9,,9,174,false,true,true
420,Change Our MIRAI！,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,maimai ORANGE PLUS,std,advanced,8,8,-,277,40,21,,10,348,false,true,true
421,Aiolos,xi,maimai,maimai ORANGE PLUS,std,basic,6,6,-,273,6,9,,10,298,false,true,true
421,Aiolos,xi,maimai,maimai ORANGE PLUS,std,advanced,8+,8.6,-,348,22,22,,10,402,false,true,true
422,LANCE,Ras,maimai,maimai ORANGE PLUS,dx,basic,4,4,-,168,11,4,6,5,194,false,true,true
422,LANCE,Ras,maimai,maimai ORANGE PLUS,dx,advanced,7+,7.6,-,290,15,6,26,8,345,false,true,true
422,LANCE,Ras,maimai,maimai ORANGE PLUS,std,basic,5,5,-,198,8,2,,4,212,false,true,true
422,LANCE,Ras,maimai,maimai ORANGE PLUS,std,advanced,8+,8.6,-,297,24,17,,16,354,false,true,true
423,SAVIOR OF SONG,ナノ feat.MY FIRST STORY,POPS＆アニメ,,std,basic,4,4,-,115,4,2,,4,125,false,true,false
423,SAVIOR OF SONG,ナノ feat.MY FIRST STORY,POPS＆アニメ,,std,advanced,7,7,-,239,8,10,,2,259,false,true,false
424,橙の幻想郷音頭,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
424,橙の幻想郷音頭,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
424,橙の幻想郷音頭,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
424,橙の幻想郷音頭,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
425,東方妖々夢 ～the maximum moving about～,石鹸屋,東方Project,maimai PiNK,std,basic,6,6,-,307,10,8,,4,329,false,true,true
425,東方妖々夢 ～the maximum moving about～,石鹸屋,東方Project,maimai PiNK,std,advanced,8,8,-,445,15,17,,6,483,false,true,true
426,蒼空に舞え、墨染の桜,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
426,蒼空に舞え、墨染の桜,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
426,蒼空に舞え、墨染の桜,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
426,蒼空に舞え、墨染の桜,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
427,少女幻葬戦慄曲 ～ Necro Fantasia,どぶウサギ,東方Project,maimai PiNK,std,basic,6,6,-,237,17,10,,4,268,false,true,true
427,少女幻葬戦慄曲 ～ Necro Fantasia,どぶウサギ,東方Project,maimai PiNK,std,advanced,8,8,-,378,32,5,,3,418,false,true,true
429,Wonderland Wars オープニング,「童話」は、全て「戦記」だった,宴会場,,utage,【宴】,10?,10,,,,,,,,true,true,false
431,Contrapasso -paradiso-,t+pazolite,maimai,maimai PiNK PLUS,std,basic,6,6,-,266,12,4,,5,287,false,true,true
431,Contrapasso -paradiso-,t+pazolite,maimai,maimai PiNK PLUS,std,advanced,9,9,-,436,16,32,,9,493,false,true,true
432,幸せになれる隠しコマンドがあるらしい,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
432,幸せになれる隠しコマンドがあるらしい,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
432,幸せになれる隠しコマンドがあるらしい,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
432,幸せになれる隠しコマンドがあるらしい,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
434,フラグメンツ -T.V. maimai edit-,発熱巫女～ず,東方Project,maimai PiNK,std,basic,4,4,-,129,12,12,,5,158,false,true,true
434,フラグメンツ -T.V. maimai edit-,発熱巫女～ず,東方Project,maimai PiNK,std,advanced,6,6,-,311,12,12,,2,337,false,true,true
435,願いを呼ぶ季節,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
435,願いを呼ぶ季節,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
435,願いを呼ぶ季節,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
435,願いを呼ぶ季節,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
436,おじゃま虫,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
436,おじゃま虫,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
436,おじゃま虫,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
436,おじゃま虫,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
437,Yet Another ”drizzly rain”,myu314 feat.あまね(COOL&CREATE),東方Project,maimai ORANGE PLUS,std,basic,4,4,-,134,4,8,,6,152,false,true,true
437,Yet Another ”drizzly rain”,myu314 feat.あまね(COOL&CREATE),東方Project,maimai ORANGE PLUS,std,advanced,7+,7.6,-,286,16,8,,4,314,false,true,true
438,四次元跳躍機関,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
438,四次元跳躍機関,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
438,四次元跳躍機関,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
438,四次元跳躍機関,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
439,最終鬼畜妹・一部声,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
439,最終鬼畜妹・一部声,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
439,最終鬼畜妹・一部声,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
439,最終鬼畜妹・一部声,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
440,はじめまして地球人さん,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
440,はじめまして地球人さん,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
440,はじめまして地球人さん,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
440,はじめまして地球人さん,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
446,GEMINI -M-,Tatsh,maimai,maimai PiNK,std,basic,7,7,-,239,18,11,,24,292,false,true,true
446,GEMINI -M-,Tatsh,maimai,maimai PiNK,std,advanced,7+,7.6,-,379,21,15,,10,425,false,true,true
447,+♂,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
447,+♂,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
447,+♂,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
447,+♂,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
448,ありふれたせかいせいふく,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
448,ありふれたせかいせいふく,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
448,ありふれたせかいせいふく,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
448,ありふれたせかいせいふく,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
449,すろぉもぉしょん,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
449,すろぉもぉしょん,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
449,すろぉもぉしょん,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
449,すろぉもぉしょん,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
450,絵の上手かった友達,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
450,絵の上手かった友達,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
450,絵の上手かった友達,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
450,絵の上手かった友達,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
451,頓珍漢の宴,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
451,頓珍漢の宴,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
451,頓珍漢の宴,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
451,頓珍漢の宴,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
453,Garden Of The Dragon,Kai「Wonderland Wars」,ゲーム＆バラエティ,maimai PiNK,std,basic,2,2,-,95,10,2,,4,111,false,true,true
453,Garden Of The Dragon,Kai「Wonderland Wars」,ゲーム＆バラエティ,maimai PiNK,std,advanced,7,7,-,215,32,22,,12,281,false,true,true
454,After Burner,東京アクティブNEETs,ゲーム＆バラエティ,maimai PiNK,std,basic,6,6,-,211,4,12,,8,235,false,true,true
454,After Burner,東京アクティブNEETs,ゲーム＆バラエティ,maimai PiNK,std,advanced,8+,8.6,-,384,30,7,,10,431,false,true,true
455,Counselor,DECO*27 feat.echo,オンゲキ＆CHUNITHM,maimai PiNK,std,basic,4,4,-,190,8,6,,3,207,false,true,true
455,Counselor,DECO*27 feat.echo,オンゲキ＆CHUNITHM,maimai PiNK,std,advanced,7+,7.6,-,287,27,27,,12,353,false,true,true
456,Glorious Crown,xi,maimai,maimai PiNK,std,basic,7,7,-,317,8,12,,7,344,false,true,true
456,Glorious Crown,xi,maimai,maimai PiNK,std,advanced,10,10,-,572,14,19,,12,617,false,true,true
457,言ノ葉遊戯,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
457,言ノ葉遊戯,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
457,言ノ葉遊戯,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
457,言ノ葉遊戯,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
458,りばーぶ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
458,りばーぶ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
458,りばーぶ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
458,りばーぶ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
459,幾四音-Ixion-,M.S.S Project,オンゲキ＆CHUNITHM,maimai PiNK,std,basic,5,5,-,233,8,6,,2,249,false,true,true
459,幾四音-Ixion-,M.S.S Project,オンゲキ＆CHUNITHM,maimai PiNK,std,advanced,8+,8.6,-,278,59,21,,10,368,false,true,true
460,閃鋼のブリューナク,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
460,閃鋼のブリューナク,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
460,閃鋼のブリューナク,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
460,閃鋼のブリューナク,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
461,無敵We are one!!,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,maimai PiNK PLUS,std,basic,5,5,-,207,14,7,,6,234,false,true,true
461,無敵We are one!!,イロドリミドリ「CHUNITHM」,オンゲキ＆CHUNITHM,maimai PiNK PLUS,std,advanced,8+,8.6,-,412,20,22,,11,465,false,true,true
462,7thSense,削除,maimai,maimai PiNK,std,basic,6,6,-,206,25,12,,4,247,false,true,true
462,7thSense,削除,maimai,maimai PiNK,std,advanced,8+,8.6,-,348,30,17,,9,404,false,true,true
463,FEEL the BEATS,A-One,maimai,maimai PiNK,std,basic,5,5,-,222,11,8,,2,243,false,true,true
463,FEEL the BEATS,A-One,maimai,maimai PiNK,std,advanced,8+,8.6,-,466,10,13,,6,495,false,true,true
464,Revive The Rave,void(Mournfinale),maimai,maimai PiNK,std,basic,6,6,-,294,12,2,,2,310,false,true,true
464,Revive The Rave,void(Mournfinale),maimai,maimai PiNK,std,advanced,8+,8.6,-,327,35,19,,22,403,false,true,true
465,スリップフリップ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
465,スリップフリップ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
465,スリップフリップ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
465,スリップフリップ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
466,Jimang Shot,じまんぐ,東方Project,maimai PiNK,std,basic,6,6,-,204,18,10,,6,238,false,true,true
466,Jimang Shot,じまんぐ,東方Project,maimai PiNK,std,advanced,7+,7.6,-,353,10,7,,8,378,false,true,true
467,儚きもの人間,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
467,儚きもの人間,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
467,儚きもの人間,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
467,儚きもの人間,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
468,ラブリー☆えんじぇる!!,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
468,ラブリー☆えんじぇる!!,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
468,ラブリー☆えんじぇる!!,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
468,ラブリー☆えんじぇる!!,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
469,ひみつをちょーだい,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
469,ひみつをちょーだい,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
469,ひみつをちょーだい,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
469,ひみつをちょーだい,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
470,Touch Tap Baby,ハッカドール,POPS＆アニメ,,std,basic,4,4,-,103,5,5,,2,115,false,true,false
470,Touch Tap Baby,ハッカドール,POPS＆アニメ,,std,advanced,6,6,-,253,9,14,,6,282,false,true,false
471,オモイヨシノ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
471,オモイヨシノ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
471,オモイヨシノ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
471,オモイヨシノ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
472,アージェントシンメトリー,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
472,アージェントシンメトリー,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
472,アージェントシンメトリー,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
472,アージェントシンメトリー,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
473,ゲラゲラポーのうた,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
473,ゲラゲラポーのうた,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
473,ゲラゲラポーのうた,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
473,ゲラゲラポーのうた,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
474,秘密の扉から会いにきて,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
474,秘密の扉から会いにきて,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
474,秘密の扉から会いにきて,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
474,秘密の扉から会いにきて,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
475,かくしん的☆めたまるふぉ～ぜっ！,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
475,かくしん的☆めたまるふぉ～ぜっ！,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
475,かくしん的☆めたまるふぉ～ぜっ！,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
475,かくしん的☆めたまるふぉ～ぜっ！,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
476,極上スマイル,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
476,極上スマイル,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
476,極上スマイル,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
476,極上スマイル,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
477,厨病激発ボーイ,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
477,厨病激発ボーイ,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
477,厨病激発ボーイ,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
477,厨病激発ボーイ,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
479,Dragon Night,SEKAI NO OWARI,POPS＆アニメ,,std,basic,4,4,-,147,3,5,,1,156,false,true,false
479,Dragon Night,SEKAI NO OWARI,POPS＆アニメ,,std,advanced,5,5,-,264,11,4,,2,281,false,true,false
480,HIMITSUスパーク,カラスは真っ白,POPS＆アニメ,maimai PiNK,std,basic,5,5,-,166,15,5,,2,188,false,true,true
480,HIMITSUスパーク,カラスは真っ白,POPS＆アニメ,maimai PiNK,std,advanced,7+,7.6,-,273,24,21,,4,322,false,true,true
481,でんでんぱっしょん,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
481,でんでんぱっしょん,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
481,でんでんぱっしょん,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
481,でんでんぱっしょん,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
482,Party 4U ”holy nite mix”,Cranky,ゲーム＆バラエティ,maimai PiNK,std,basic,4,4,-,141,6,4,,2,153,false,true,true
482,Party 4U ”holy nite mix”,Cranky,ゲーム＆バラエティ,maimai PiNK,std,advanced,7+,7.6,-,230,20,4,,12,266,false,true,true
483,囲い無き世は一期の月影,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
483,囲い無き世は一期の月影,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
483,囲い無き世は一期の月影,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
483,囲い無き世は一期の月影,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
484,Luminize,fripSide「フューチャーカード バディファイト ハンドレッド」,POPS＆アニメ,,std,basic,4,4,-,118,8,4,,4,134,false,true,false
484,Luminize,fripSide「フューチャーカード バディファイト ハンドレッド」,POPS＆アニメ,,std,advanced,6,6,-,204,11,13,,10,238,false,true,false
485,Falling Roses,シンガンクリムゾンズ「SHOW BY ROCK!!」,POPS＆アニメ,,std,basic,5,5,-,136,5,6,,3,150,false,true,false
485,Falling Roses,シンガンクリムゾンズ「SHOW BY ROCK!!」,POPS＆アニメ,,std,advanced,7+,7.6,-,283,14,15,,12,324,false,true,false
486,青春はNon-Stop！,プラズマジカ「SHOW BY ROCK!!」,POPS＆アニメ,,std,basic,4,4,-,138,9,1,,6,154,false,true,false
486,青春はNon-Stop！,プラズマジカ「SHOW BY ROCK!!」,POPS＆アニメ,,std,advanced,6,6,-,233,19,10,,18,280,false,true,false
487,ようかい体操第一,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
487,ようかい体操第一,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
487,ようかい体操第一,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
487,ようかい体操第一,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
488,Lividi,Feryquitous,maimai,maimai MURASAKi,std,basic,5,5,-,194,11,6,,7,218,false,true,true
488,Lividi,Feryquitous,maimai,maimai MURASAKi,std,advanced,9+,9.6,-,373,32,30,,8,443,false,true,true
490,Infantoon Fantasy,t+pazolite,オンゲキ＆CHUNITHM,maimai PiNK PLUS,std,basic,6,6,-,270,20,10,,8,308,false,true,true
490,Infantoon Fantasy,t+pazolite,オンゲキ＆CHUNITHM,maimai PiNK PLUS,std,advanced,8+,8.6,-,335,40,31,,12,418,false,true,true
491,ヘタリアン☆ジェット,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
491,ヘタリアン☆ジェット,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
491,ヘタリアン☆ジェット,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
491,ヘタリアン☆ジェット,supercell「化物語」,POPS＆アニメ,maimai,std,advanced,7,7,-,151,13,11,,9,184,false,true,true
492,Jumble Rumble,INNOCENT NOIZE,maimai,maimai PiNK PLUS,std,basic,6,6,-,274,8,8,,5,295,false,true,true
492,Jumble Rumble,INNOCENT NOIZE,maimai,maimai PiNK PLUS,std,advanced,8+,8.6,-,415,21,13,,8,457,false,true,true
493,Imitation:Loud Lounge,Ino(chronoize),maimai,maimai MURASAKi,dx,basic,3,3,-,114,10,4,14,2,144,false,true,true
493,Imitation:Loud Lounge,Ino(chronoize),maimai,maimai MURASAKi,dx,advanced,7,7,-,223,12,6,26,3,270,false,true,true
493,Imitation:Loud Lounge,Ino(chronoize),maimai,maimai MURASAKi,std,basic,5,5,-,173,6,10,,5,194,false,true,true
493,Imitation:Loud Lounge,Ino(chronoize),maimai,maimai MURASAKi,std,advanced,7+,7.6,-,288,12,19,,4,323,false,true,true
494,CITRUS MONSTER,D-Cee,maimai,maimai PiNK PLUS,std,basic,7,7,-,281,18,4,,5,308,false,true,true
494,CITRUS MONSTER,D-Cee,maimai,maimai PiNK PLUS,std,advanced,9,9,-,394,25,9,,4,432,false,true,true
495,Hyper Active,HiTECH NINJA,maimai,maimai PiNK PLUS,std,basic,6,6,-,250,25,11,,6,292,false,true,true
495,Hyper Active,HiTECH NINJA,maimai,maimai PiNK PLUS,std,advanced,9,9,-,392,32,13,,8,445,false,true,true
496,AMAZING MIGHTYYYY!!!!,WAiKURO,maimai,maimai PiNK PLUS,std,basic,7+,7.6,-,347,10,8,,9,374,false,true,true
496,AMAZING MIGHTYYYY!!!!,WAiKURO,maimai,maimai PiNK PLUS,std,advanced,9+,9.6,-,496,60,12,,8,576,false,true,true
497,fake!fake!,カラスは真っ白,POPS＆アニメ,maimai PiNK PLUS,std,basic,4,4,-,159,5,6,,3,173,false,true,true
497,fake!fake!,カラスは真っ白,POPS＆アニメ,maimai PiNK PLUS,std,advanced,7+,7.6,-,274,29,21,,8,332,false,true,true
498,夏にキスしていいですか？,supercell「化物語」,POPS＆アニメ,maimai,dx,basic,3,3,-,53,18,4,6,3,84,false,true,true
498,夏にキスしていいですか？,supercell「化物語」,POPS＆アニメ,maimai,dx,advanced,6,6,-,163,18,15,9,4,209,false,true,true
498,夏にキスしていいですか？,supercell「化物語」,POPS＆アニメ,maimai,std,basic,2,2,-,47,18,2,,3,70,false,true,true
